weighted score,Normalised retweets,Norm likes,,weighted score,Normalised retweets,Norm likes,,SQUARED ERROR,,,,SUM,,,,MSE,,
1.70E-01,9.84E-02,1.77E-01,,0.011718845,0.00986579,0.011246545,,0.024997288,0.007833897,0.027437749,,,,,,,,
1.78E-01,1.06E-01,1.80E-01,,0.014050013,0.016668148,0.011243984,,0.02680322,0.007899896,0.028371742,,,,,,,,
7.67E-03,6.89E-03,7.79E-03,,0.010911981,0.007560809,0.011226055,,1.04826E-05,4.47004E-07,1.18152E-05,,,,,,,,
9.68E-03,7.27E-03,9.92E-03,,0.011830628,0.010339822,0.011182514,,4.64247E-06,9.45106E-06,1.5831E-06,,,,,,,,
9.23E-02,5.73E-02,9.61E-02,,0.011568447,0.009593221,0.01117483,,0.006509963,0.002280019,0.007216258,,,,,,,,
1.90E-01,1.16E-01,1.92E-01,,0.011796077,0.010274642,0.011167146,,0.031616463,0.011148295,0.032616256,,,,,,,,
3.09E-02,2.03E-02,3.08E-02,,0.0114526,0.009279175,0.011164585,,0.000378922,0.000121255,0.000385096,,,,,,,,
3.56E-02,4.01E-02,3.36E-02,,0.011428211,0.009308802,0.011121043,,0.00058374,0.000947138,0.000505839,,,,,,,,
8.47E-02,4.99E-02,8.51E-02,,0.011976961,0.010938287,0.011108237,,0.005281806,0.001521763,0.005470422,,,,,,,,
8.94E-02,5.42E-02,8.98E-02,,0.010702643,0.007288241,0.011080063,,0.006192069,0.002203808,0.006201054,,,,,,,,
2.19E-01,1.30E-01,2.14E-01,,0.011135545,0.008627381,0.011046766,,0.043056868,0.01462176,0.041300208,,,,,,,,
4.33E-02,2.12E-02,4.34E-02,,0.015167836,0.02040115,0.011039082,,0.000792571,5.81213E-07,0.001046141,,,,,,,,
2.42E-02,1.31E-02,2.40E-02,,0.011763558,0.010482031,0.011036521,,0.000153974,6.70117E-06,0.00016726,,,,,,,,
1.05E-01,6.30E-02,1.05E-01,,0.01140179,0.009528042,0.01099298,,0.008682931,0.002857581,0.008907693,,,,,,,,
1.36E-01,7.10E-02,1.36E-01,,0.011428211,0.009628774,0.010982734,,0.015622838,0.003771975,0.015706112,,,,,,,,
2.91E-02,2.05E-02,2.79E-02,,0.012013544,0.01135899,0.010972489,,0.000291279,8.37638E-05,0.000285105,,,,,,,,
2.91E-02,2.05E-02,2.79E-02,,0.011373336,0.009510266,0.010964806,,0.000313542,0.000121022,0.000285364,,,,,,,,
4.58E-02,3.44E-02,4.35E-02,,0.011804206,0.010778301,0.010959683,,0.001153121,0.000558406,0.001058687,,,,,,,,
1.10E-01,6.25E-02,1.10E-01,,0.014771517,0.019541967,0.010911019,,0.009002826,0.001841289,0.009911287,,,,,,,,
1.18E-01,6.82E-02,1.19E-01,,0.012712691,0.013598791,0.010885406,,0.011064951,0.002983051,0.011648245,,,,,,,,
1.17E-01,7.20E-02,1.21E-01,,0.011911924,0.011335289,0.010854671,,0.010941076,0.003686088,0.012216423,,,,,,,,
1.36E-02,8.99E-03,1.40E-02,,0.011765591,0.010967914,0.010829058,,3.47299E-06,3.92669E-06,1.01086E-05,,,,,,,,
6.96E-02,3.82E-02,6.98E-02,,0.011149772,0.009267324,0.010788078,,0.003421845,0.000837274,0.003476751,,,,,,,,
3.04E-02,1.86E-02,3.14E-02,,0.012842765,0.014303914,0.010744536,,0.000308161,1.86048E-05,0.000426883,,,,,,,,
5.63E-02,3.24E-02,5.63E-02,,0.013391514,0.015933399,0.01073173,,0.001839756,0.000272787,0.002072956,,,,,,,,
6.80E-02,4.24E-02,6.83E-02,,0.0132777,0.015613427,0.010726607,,0.002995679,0.00071904,0.003316506,,,,,,,,
4.11E-02,4.20E-02,3.90E-02,,0.011855016,0.011513051,0.010706117,,0.000852779,0.000929529,0.000801085,,,,,,,,
1.35E-01,8.97E-02,1.41E-01,,0.012007447,0.01201671,0.010680504,,0.015099365,0.006038798,0.017050709,,,,,,,,
6.10E-02,3.69E-02,6.11E-02,,0.011609095,0.010956063,0.010636963,,0.002439732,0.000673896,0.002545672,,,,,,,,
8.36E-03,6.03E-03,8.56E-03,,0.013395579,0.016377803,0.010544757,,2.54064E-05,0.000107079,3.92699E-06,,,,,,,,
4.53E-02,2.63E-02,4.69E-02,,0.010655898,0.008431843,0.010526828,,0.001201558,0.000320629,0.001326456,,,,,,,,
1.44E-02,9.40E-03,1.37E-02,,0.010735161,0.008728113,0.010498654,,1.31508E-05,4.54687E-07,1.01943E-05,,,,,,,,
7.65E-02,6.67E-02,7.68E-02,,0.011757461,0.011785619,0.010465358,,0.004194713,0.003012149,0.004395549,,,,,,,,
1.90E-01,1.16E-01,1.98E-01,,0.010340875,0.007655616,0.010465358,,0.032311682,0.011812061,0.035194089,,,,,,,,
7.01E-02,4.05E-02,7.28E-02,,0.012667978,0.014481676,0.010447429,,0.003296142,0.000677916,0.003885573,,,,,,,,
3.79E-02,2.16E-02,3.75E-02,,0.01209484,0.012834415,0.010437184,,0.000666004,7.75985E-05,0.000732882,,,,,,,,
1.47E-01,8.21E-02,1.48E-01,,0.010503467,0.008194827,0.010437184,,0.018622225,0.005463916,0.018928752,,,,,,,,
8.61E-02,4.28E-02,8.98E-02,,0.012995195,0.015524546,0.01040901,,0.005345809,0.000743603,0.006310319,,,,,,,,
1.50E-01,9.99E-02,1.58E-01,,0.011749331,0.012070038,0.010332171,,0.019220743,0.007721009,0.021712636,,,,,,,,
3.27E-01,1.48E-01,3.18E-01,,0.010625412,0.008846621,0.01030912,,0.099818161,0.019377924,0.094672405,,,,,,,,
4.74E-02,2.87E-02,4.91E-02,,0.010422171,0.008271857,0.010301436,,0.001365712,0.000419014,0.001506079,,,,,,,,
1.81E-01,9.91E-02,1.82E-01,,0.010840846,0.009528042,0.010286068,,0.028809581,0.008026121,0.029594145,,,,,,,,
9.85E-02,5.62E-02,1.02E-01,,0.011881438,0.012668504,0.010239966,,0.007495117,0.001892235,0.008472177,,,,,,,,
1.05E-01,6.84E-02,1.06E-01,,0.012159877,0.013486209,0.010237404,,0.008648593,0.003017119,0.009262388,,,,,,,,
1.69E-02,1.16E-02,1.74E-02,,0.01215378,0.013480283,0.010232282,,2.21596E-05,3.52886E-06,5.0893E-05,,,,,,,,
7.07E-02,4.14E-02,7.10E-02,,0.010538018,0.008876248,0.010186179,,0.003622842,0.001058243,0.003696187,,,,,,,,
8.94E-02,5.30E-02,9.00E-02,,0.012009479,0.013231416,0.010158005,,0.005996151,0.001577645,0.006378572,,,,,,,,
2.58E-01,1.58E-01,2.61E-01,,0.01359069,0.017936183,0.010117025,,0.059766836,0.019606339,0.063146226,,,,,,,,
2.51E-02,1.66E-02,2.59E-02,,0.009566529,0.006227595,0.010106779,,0.000239835,0.000107101,0.000248488,,,,,,,,
4.07E-01,2.65E-01,4.14E-01,,0.010684351,0.009522117,0.010091412,,0.157452914,0.065401794,0.163349477,,,,,,,,
7.76E-02,4.74E-02,7.52E-02,,0.010304292,0.008425918,0.010086289,,0.004526793,0.001517727,0.004245825,,,,,,,,
5.60E-03,3.34E-02,5.09E-03,,0.012275724,0.014238734,0.010058115,,4.45754E-05,0.000366384,2.4714E-05,,,,,,,,
2.61E-03,3.25E-03,2.61E-03,,0.010137634,0.008236305,0.009958226,,5.66662E-05,2.48788E-05,5.40105E-05,,,,,,,,
4.12E-02,2.46E-02,4.26E-02,,0.011281878,0.011613782,0.009940297,,0.000892397,0.000168606,0.001069089,,,,,,,,
2.21E-02,1.54E-02,2.29E-02,,0.011247327,0.011744141,0.009840407,,0.000118296,1.30495E-05,0.000169345,,,,,,,,
1.26E-01,8.19E-02,1.28E-01,,0.010247384,0.008846621,0.009832723,,0.013441593,0.005337542,0.013951687,,,,,,,,
4.24E-02,2.63E-02,4.39E-02,,0.010493305,0.009622848,0.009807111,,0.00102116,0.000277394,0.001165622,,,,,,,,
1.51E-01,9.15E-02,1.58E-01,,0.01048924,0.009705804,0.00976613,,0.019812179,0.00668781,0.021864992,,,,,,,,
3.27E-02,3.34E-02,3.09E-02,,0.010470949,0.009770983,0.009714905,,0.000492545,0.000557105,0.000449363,,,,,,,,
1.99E-01,1.17E-01,2.01E-01,,0.011576577,0.013018102,0.00970466,,0.035210038,0.010739116,0.03674111,,,,,,,,
9.22E-02,5.41E-02,9.58E-02,,0.009393774,0.00682606,0.009630383,,0.006857858,0.002236472,0.007429222,,,,,,,,
1.27E-01,9.68E-02,1.29E-01,,0.010798166,0.011015317,0.009589402,,0.013510667,0.007364159,0.014158132,,,,,,,,
1.50E-01,8.88E-02,1.56E-01,,0.009749445,0.008034841,0.009556106,,0.019622966,0.006528845,0.021483286,,,,,,,,
1.93E-02,1.54E-02,1.99E-02,,0.009936426,0.00861553,0.009540738,,8.83512E-05,4.61327E-05,0.000106401,,,,,,,,
2.04E-01,1.26E-01,2.08E-01,,0.009936426,0.008651083,0.009525371,,0.037812635,0.013806653,0.039243676,,,,,,,,
8.44E-02,7.22E-02,8.11E-02,,0.009918135,0.008662934,0.009497197,,0.005541176,0.004042893,0.005133273,,,,,,,,
1.31E-01,7.43E-02,1.32E-01,,0.009249474,0.006713477,0.009497197,,0.0147561,0.004563719,0.014960096,,,,,,,,
4.71E-02,2.83E-02,4.88E-02,,0.010005528,0.00897698,0.009471584,,0.001373517,0.000375303,0.001548434,,,,,,,,
5.35E-02,4.92E-02,5.11E-02,,0.010060403,0.00919622,0.009445971,,0.001888674,0.0015983,0.001734007,,,,,,,,
3.71E-02,2.64E-02,3.87E-02,,0.009749445,0.008289634,0.009445971,,0.000747053,0.00032908,0.000852935,,,,,,,,
6.25E-02,4.59E-02,6.30E-02,,0.01205216,0.015062365,0.009420359,,0.002545868,0.00095085,0.002868229,,,,,,,,
1.54E-01,8.85E-02,1.55E-01,,0.009405969,0.007347495,0.009420359,,0.020877008,0.006583654,0.021270426,,,,,,,,
2.82E-01,1.75E-01,2.94E-01,,0.0114526,0.013343999,0.009407552,,0.073041301,0.026102261,0.08091624,,,,,,,,
7.34E-02,3.98E-02,7.36E-02,,0.010651833,0.011009392,0.009407552,,0.003935511,0.000831396,0.004115928,,,,,,,,
1.48E-01,8.22E-02,1.49E-01,,0.009873422,0.008840696,0.009364011,,0.019005157,0.005374356,0.019478349,,,,,,,,
5.07E-02,3.39E-02,5.08E-02,,0.009901876,0.008953278,0.009351204,,0.001663571,0.000623129,0.001716146,,,,,,,,
3.45E-02,2.43E-02,3.58E-02,,0.00965189,0.008236305,0.009346082,,0.000618853,0.000259095,0.000699523,,,,,,,,
1.47E-01,8.01E-02,1.53E-01,,0.009810417,0.008716262,0.009338398,,0.01883208,0.005095096,0.020601641,,,,,,,,
4.32E-02,2.75E-02,4.48E-02,,0.009586853,0.008105946,0.009320469,,0.001132446,0.000374803,0.001259507,,,,,,,,
3.66E-02,5.04E-02,3.59E-02,,0.010798166,0.01165526,0.009312785,,0.000663415,0.001502644,0.000704871,,,,,,,,
1.92E-01,1.06E-01,1.93E-01,,0.010157958,0.01009688,0.009179599,,0.032893349,0.009250291,0.033945412,,,,,,,,
7.90E-02,4.84E-02,8.21E-02,,0.009436455,0.008076319,0.009143741,,0.004837629,0.001624378,0.005326057,,,,,,,,
7.04E-02,5.20E-02,6.79E-02,,0.009487265,0.008236305,0.009138619,,0.003709842,0.00191359,0.003453426,,,,,,,,
3.19E-02,2.26E-02,3.06E-02,,0.009556367,0.00861553,0.00906178,,0.000500831,0.000195471,0.000464694,,,,,,,,
1.30E-02,9.08E-03,1.33E-02,,0.009666117,0.008982905,0.00904129,,1.07948E-05,1.01124E-08,1.8149E-05,,,,,,,,
2.77E-02,1.68E-02,2.77E-02,,0.0088999,0.006766806,0.009033606,,0.000354106,0.000100171,0.000346726,,,,,,,,
2.80E-02,1.99E-02,2.90E-02,,0.010588828,0.011755992,0.009005432,,0.000304599,6.67891E-05,0.000401036,,,,,,,,
3.65E-02,2.09E-02,3.64E-02,,0.01002382,0.010256866,0.008941401,,0.000701956,0.000114212,0.000755377,,,,,,,,
4.68E-02,2.62E-02,4.86E-02,,0.009184437,0.007957811,0.008877369,,0.00141367,0.000334496,0.001575693,,,,,,,,
1.33E-02,1.42E-02,1.35E-02,,0.008838928,0.007098628,0.008813337,,1.94825E-05,5.04415E-05,2.15906E-05,,,,,,,,
8.91E-02,4.98E-02,9.26E-02,,0.009149886,0.008141499,0.008754428,,0.006397424,0.001736909,0.007036216,,,,,,,,
1.02E-01,6.38E-02,1.03E-01,,0.010414041,0.0118745,0.008733938,,0.008455037,0.002700915,0.008905156,,,,,,,,
3.32E-02,2.14E-02,3.43E-02,,0.009442552,0.009095488,0.008710886,,0.000562186,0.000151629,0.000654507,,,,,,,,
5.00E-02,2.71E-02,4.98E-02,,0.00885722,0.007388973,0.008710886,,0.001689423,0.000388558,0.001687597,,,,,,,,
3.44E-02,2.21E-02,3.56E-02,,0.009090946,0.00830741,0.008608435,,0.00064079,0.000188868,0.000728232,,,,,,,,
5.57E-02,3.58E-02,5.58E-02,,0.00975351,0.010256866,0.008600751,,0.00211256,0.000651237,0.002225146,,,,,,,,
1.41E-01,8.05E-02,1.42E-01,,0.010582731,0.012709981,0.008585384,,0.016935056,0.004598723,0.017768286,,,,,,,,
3.56E-02,4.01E-02,3.36E-02,,0.009507589,0.009581371,0.008582823,,0.000680236,0.000930435,0.000626455,,,,,,,,
9.74E-02,6.15E-02,9.81E-02,,0.008550326,0.006897165,0.00853672,,0.007899477,0.002978099,0.008025644,,,,,,,,
3.54E-01,1.93E-01,3.58E-01,,0.009580756,0.009948745,0.00851623,,0.118961285,0.033531842,0.122407424,,,,,,,,
1.81E-02,1.33E-02,1.87E-02,,0.009019812,0.008337037,0.008505984,,8.33471E-05,2.47297E-05,0.000103199,,,,,,,,
2.77E-01,1.53E-01,2.81E-01,,0.008247498,0.006085385,0.008505984,,0.072425384,0.021559164,0.07402457,,,,,,,,
1.54E-01,9.11E-02,1.56E-01,,0.009934394,0.011015317,0.008500862,,0.020815907,0.006418755,0.021699872,,,,,,,,
1.20E-01,7.01E-02,1.21E-01,,0.008349118,0.006535715,0.008439391,,0.012387443,0.004038574,0.012568393,,,,,,,,
2.55E-02,1.61E-02,2.54E-02,,0.010367296,0.012508518,0.008400972,,0.000228524,1.26337E-05,0.000287507,,,,,,,,
3.47E-02,3.78E-02,3.29E-02,,0.009338899,0.009522117,0.00839585,,0.000645333,0.000798115,0.000598858,,,,,,,,
8.93E-02,5.26E-02,8.97E-02,,0.007993448,0.005605428,0.008393288,,0.006607188,0.002207886,0.006612754,,,,,,,,
1.86E-02,1.34E-02,1.84E-02,,0.009529945,0.010387225,0.008262664,,8.30621E-05,9.04408E-06,0.000103469,,,,,,,,
1.30E-01,7.40E-02,1.31E-01,,0.010613217,0.013598791,0.008239612,,0.01414606,0.003647374,0.014967698,,,,,,,,
6.75E-02,3.84E-02,6.72E-02,,0.009682376,0.010938287,0.008216561,,0.003338903,0.000753779,0.003474015,,,,,,,,
6.40E-02,4.01E-02,6.42E-02,,0.00884096,0.008520724,0.008201193,,0.003047621,0.001000385,0.003139897,,,,,,,,
1.07E-01,6.85E-02,1.09E-01,,0.008633655,0.008100021,0.008121794,,0.009756454,0.003652805,0.01012386,,,,,,,,
8.87E-03,6.21E-03,9.08E-03,,0.008403993,0.007442301,0.008116671,,2.15946E-07,1.51783E-06,9.20775E-07,,,,,,,,
2.73E-02,1.70E-02,2.72E-02,,0.008078809,0.006565342,0.008085936,,0.000368362,0.000109751,0.000364371,,,,,,,,
2.34E-02,1.52E-02,2.41E-02,,0.009517751,0.01076645,0.008083375,,0.000191613,1.92176E-05,0.000257453,,,,,,,,
7.33E-02,4.56E-02,7.37E-02,,0.010281935,0.013029953,0.008068007,,0.003970377,0.001062452,0.004302252,,,,,,,,
2.91E-02,2.05E-02,2.79E-02,,0.009056395,0.009610998,0.008001414,,0.000400963,0.000118815,0.000394266,,,,,,,,
8.35E-02,5.27E-02,8.43E-02,,0.010552245,0.013989868,0.00799373,,0.005317402,0.001498763,0.005825527,,,,,,,,
8.99E-02,4.91E-02,9.03E-02,,0.009816515,0.011880425,0.007978362,,0.006411759,0.00138598,0.006769264,,,,,,,,
1.47E-01,8.75E-02,1.48E-01,,0.007838985,0.006115012,0.007978362,,0.019270099,0.006629985,0.019581664,,,,,,,,
1.70E-01,9.60E-02,1.71E-01,,0.009930329,0.012342607,0.007922014,,0.02551582,0.006992699,0.026705595,,,,,,,,
8.64E-02,4.66E-02,8.61E-02,,0.008249531,0.007471928,0.007909208,,0.006108838,0.001533162,0.006109354,,,,,,,,
1.64E-01,1.01E-01,1.71E-01,,0.007761753,0.006067609,0.007901524,,0.024347661,0.009051972,0.026547353,,,,,,,,
8.88E-02,4.69E-02,8.90E-02,,0.008454803,0.008117797,0.007888718,,0.006459763,0.001505692,0.00658213,,,,,,,,
3.48E-01,1.68E-01,3.53E-01,,0.007806466,0.006274998,0.007868228,,0.115646627,0.026047249,0.119287249,,,,,,,,
3.20E-02,2.12E-02,3.32E-02,,0.007910119,0.006666074,0.007829809,,0.00058256,0.000212685,0.000643679,,,,,,,,
1.54E-02,1.46E-02,1.57E-02,,0.00767436,0.006209818,0.007729919,,5.9117E-05,6.96844E-05,6.29276E-05,,,,,,,,
1.08E-02,7.44E-03,1.06E-02,,0.007891827,0.006849762,0.007727358,,8.3832E-06,3.45612E-07,8.46478E-06,,,,,,,,
8.75E-02,5.09E-02,8.47E-02,,0.008668206,0.009219921,0.007681255,,0.006215612,0.001736608,0.005936496,,,,,,,,
7.29E-02,4.14E-02,7.31E-02,,0.009310446,0.011121974,0.007668448,,0.004048642,0.000915471,0.004278171,,,,,,,,
3.20E-02,2.71E-02,3.20E-02,,0.008387734,0.008443694,0.007663326,,0.000556632,0.000349911,0.000591616,,,,,,,,
4.32E-02,3.79E-02,4.31E-02,,0.009277927,0.011068646,0.00765052,,0.00115049,0.000717376,0.001258604,,,,,,,,
2.58E-02,1.77E-02,2.67E-02,,0.00747112,0.005806891,0.007647958,,0.000337236,0.000140273,0.00036432,,,,,,,,
1.60E-01,9.14E-02,1.66E-01,,0.007434536,0.005765413,0.007619784,,0.023250178,0.007328541,0.025196712,,,,,,,,
1.42E-02,9.33E-03,1.46E-02,,0.008249531,0.008153349,0.007614662,,3.53682E-05,1.3837E-06,4.84099E-05,,,,,,,,
1.93E-01,1.14E-01,1.95E-01,,0.011556253,0.017805825,0.007609539,,0.032912226,0.009170274,0.035166759,,,,,,,,
1.89E-01,1.09E-01,1.96E-01,,0.008288146,0.008331111,0.007586488,,0.032602702,0.010128935,0.035681645,,,,,,,,
1.04E-01,6.05E-02,1.09E-01,,0.007647939,0.006512014,0.007565998,,0.009370785,0.002916196,0.010223209,,,,,,,,
3.81E-02,2.12E-02,3.95E-02,,0.009214923,0.011098273,0.007558314,,0.000832508,0.00010123,0.001021993,,,,,,,,
3.10E-02,2.53E-02,3.18E-02,,0.008188558,0.008117797,0.007553191,,0.00051869,0.000296923,0.000590248,,,,,,,,
6.21E-02,4.75E-02,5.98E-02,,0.00830847,0.008520724,0.00753014,,0.002893108,0.001518004,0.002728237,,,,,,,,
2.95E-02,2.22E-02,3.05E-02,,0.00841009,0.008822919,0.007527578,,0.000445064,0.000179275,0.000527507,,,,,,,,
9.28E-02,5.53E-02,9.65E-02,,0.007962961,0.007525257,0.007525017,,0.007196066,0.002286964,0.007919738,,,,,,,,
4.46E-02,3.63E-02,4.23E-02,,0.007495508,0.006192042,0.007512211,,0.001376175,0.000908451,0.001210537,,,,,,,,
2.66E-01,1.54E-01,2.69E-01,,0.008145878,0.008147424,0.007486598,,0.066448196,0.021395955,0.068431395,,,,,,,,
5.44E-02,3.21E-02,5.44E-02,,0.008987293,0.010606465,0.007484037,,0.002058574,0.000461093,0.002197243,,,,,,,,
1.09E-01,5.91E-02,1.10E-01,,0.008176364,0.008342962,0.007440495,,0.010264586,0.00257578,0.010550232,,,,,,,,
7.15E-02,4.26E-02,7.44E-02,,0.009192566,0.011489349,0.007361096,,0.003887023,0.000965716,0.004490561,,,,,,,,
1.84E-01,1.01E-01,1.86E-01,,0.007812564,0.007483779,0.007353412,,0.030985383,0.008765542,0.032034797,,,,,,,,
2.52E-02,1.53E-02,2.61E-02,,0.0077333,0.007258614,0.007350851,,0.000305549,6.47309E-05,0.000350993,,,,,,,,
4.58E-02,3.43E-02,4.40E-02,,0.00736137,0.006257222,0.007314993,,0.001478992,0.000786177,0.001344096,,,,,,,,
4.28E-02,2.53E-02,4.43E-02,,0.007530059,0.006778657,0.007302187,,0.001246145,0.000344561,0.001372286,,,,,,,,
1.50E-02,2.61E-02,1.45E-02,,0.00757274,0.006986046,0.007266329,,5.56917E-05,0.000366016,5.22312E-05,,,,,,,,
4.46E-02,2.76E-02,4.62E-02,,0.007964994,0.008182976,0.007243277,,0.001341071,0.000377024,0.00152029,,,,,,,,
5.95E-03,4.85E-03,6.06E-03,,0.006843106,0.004947708,0.00722791,,7.90429E-07,9.67978E-09,1.35886E-06,,,,,,,,
1.84E-01,1.06E-01,1.87E-01,,0.007629647,0.00734157,0.007184368,,0.031281512,0.009812122,0.032215757,,,,,,,,
1.92E-02,1.87E-02,1.88E-02,,0.007387791,0.00668385,0.007163878,,0.000139346,0.000143917,0.000135171,,,,,,,,
1.27E-02,1.02E-02,1.26E-02,,0.008568618,0.010280568,0.007097285,,1.69325E-05,1.31552E-08,3.05434E-05,,,,,,,,
3.37E-02,2.27E-02,3.39E-02,,0.00757274,0.007406749,0.007084478,,0.000685104,0.000233895,0.000719145,,,,,,,,
2.77E-02,3.12E-02,2.71E-02,,0.006889852,0.005670607,0.006974344,,0.000431994,0.000650068,0.000404279,,,,,,,,
5.81E-02,5.76E-02,5.54E-02,,0.008060517,0.009136966,0.006951292,,0.002506904,0.002351501,0.002349268,,,,,,,,
5.23E-02,3.40E-02,5.00E-02,,0.008450739,0.010322045,0.006930802,,0.001919532,0.000561456,0.00185237,,,,,,,,
6.57E-02,3.99E-02,6.82E-02,,0.007989383,0.009125115,0.00686677,,0.003326241,0.00094824,0.003764502,,,,,,,,
3.44E-03,5.54E-03,3.42E-03,,0.007097157,0.006535715,0.006861648,,1.33779E-05,9.98047E-07,1.1848E-05,,,,,,,,
2.35E-01,1.22E-01,2.38E-01,,0.00736137,0.007347495,0.006843719,,0.051762707,0.01314095,0.053504788,,,,,,,,
7.21E-02,3.62E-02,6.93E-02,,0.008237336,0.009925044,0.006833474,,0.004080041,0.000687857,0.00389654,,,,,,,,
4.71E-02,3.08E-02,4.90E-02,,0.006855301,0.005913548,0.00682579,,0.001623397,0.000618742,0.001776862,,,,,,,,
3.10E-01,1.84E-01,3.14E-01,,0.007367467,0.007554884,0.006761758,,0.091357797,0.030990747,0.094096331,,,,,,,,
2.35E-01,1.29E-01,2.38E-01,,0.006729292,0.005771339,0.006728462,,0.052285702,0.015065104,0.05344888,,,,,,,,
3.45E-02,2.49E-02,3.59E-02,,0.007556481,0.008218529,0.006713094,,0.000724174,0.000277796,0.000854342,,,,,,,,
1.41E-01,8.10E-02,1.47E-01,,0.007574772,0.008331111,0.006687481,,0.017904632,0.005278309,0.01973524,,,,,,,,
3.79E-02,2.84E-02,3.63E-02,,0.006753681,0.005949101,0.006682359,,0.000968603,0.000503034,0.000876741,,,,,,,,
1.27E-01,7.23E-02,1.28E-01,,0.008708854,0.011673036,0.006672114,,0.014037943,0.003678764,0.014751342,,,,,,,,
1.49E-02,1.65E-02,1.52E-02,,0.00692237,0.006594969,0.006615766,,6.32872E-05,9.84555E-05,7.42348E-05,,,,,,,,
2.32E-02,1.64E-02,2.39E-02,,0.006633769,0.005836518,0.006579908,,0.000273923,0.000110678,0.00030085,,,,,,,,
7.62E-02,4.55E-02,7.92E-02,,0.008005642,0.009859864,0.006569663,,0.004650938,0.001272326,0.005277384,,,,,,,,
2.30E-02,3.24E-02,2.32E-02,,0.007235361,0.007667467,0.006546611,,0.000247322,0.000613286,0.000276856,,,,,,,,
1.27E-01,6.48E-02,1.28E-01,,0.006534181,0.005629129,0.00654405,,0.014527787,0.003500741,0.014652032,,,,,,,,
1.20E-01,6.55E-02,1.21E-01,,0.007633712,0.008894024,0.006518437,,0.012602962,0.003203654,0.013024965,,,,,,,,
9.66E-03,6.98E-03,9.52E-03,,0.006637834,0.006055758,0.006490263,,9.14442E-06,8.52131E-07,9.19645E-06,,,,,,,,
8.14E-02,4.62E-02,8.17E-02,,0.00906046,0.01313661,0.00648258,,0.005239069,0.001092019,0.005661216,,,,,,,,
3.45E-02,4.08E-02,3.40E-02,,0.007060574,0.00735342,0.006462089,,0.00075292,0.001118865,0.000760352,,,,,,,,
3.36E-02,2.32E-02,3.50E-02,,0.007034153,0.007329719,0.006439038,,0.000708293,0.00025063,0.000816951,,,,,,,,
1.48E-01,8.32E-02,1.49E-01,,0.007086995,0.007584511,0.006395496,,0.01985336,0.005722655,0.020392252,,,,,,,,
9.57E-02,5.63E-02,9.63E-02,,0.007499573,0.008858472,0.006364761,,0.007771876,0.00225099,0.008080859,,,,,,,,
1.22E-02,8.46E-03,1.26E-02,,0.007286171,0.008337037,0.006321219,,2.45634E-05,1.6024E-08,3.89968E-05,,,,,,,,
3.73E-02,4.64E-02,3.67E-02,,0.007816628,0.010043552,0.006252065,,0.000867477,0.001322353,0.000929517,,,,,,,,
2.58E-02,2.09E-02,2.55E-02,,0.007438601,0.008947353,0.006249504,,0.000337986,0.000143515,0.000371837,,,,,,,,
2.86E-02,1.79E-02,2.95E-02,,0.006060631,0.004929932,0.006249504,,0.000506833,0.00016712,0.000540425,,,,,,,,
1.15E-01,6.71E-02,1.16E-01,,0.006351265,0.005842444,0.00622133,,0.011848827,0.00374686,0.012074589,,,,,,,,
2.35E-02,1.70E-02,2.43E-02,,0.005735446,0.004047048,0.00622133,,0.000316986,0.000166889,0.000325987,,,,,,,,
6.39E-02,3.89E-02,6.64E-02,,0.007089027,0.007999289,0.006218768,,0.003227003,0.000957308,0.00361682,,,,,,,,
2.99E-02,1.69E-02,2.98E-02,,0.006706935,0.00690309,0.006211085,,0.00053846,9.91677E-05,0.000554302,,,,,,,,
1.54E-01,8.64E-02,1.55E-01,,0.008117424,0.011021243,0.006208523,,0.021322822,0.005676417,0.022273842,,,,,,,,
3.66E-02,2.22E-02,3.66E-02,,0.006584991,0.006571268,0.00620084,,0.000903895,0.000243054,0.000921217,,,,,,,,
3.16E-02,2.00E-02,3.27E-02,,0.006044371,0.005030664,0.006185472,,0.000655437,0.000224714,0.000704308,,,,,,,,
5.47E-03,3.66E-03,5.58E-03,,0.007231296,0.008544426,0.006162421,,3.10538E-06,2.3818E-05,3.4483E-07,,,,,,,,
6.20E-02,3.81E-02,6.43E-02,,0.006402075,0.006257222,0.006106073,,0.003086117,0.001014214,0.003392015,,,,,,,,
9.86E-02,7.68E-02,9.95E-02,,0.006873593,0.007643765,0.00610095,,0.008408971,0.004787332,0.00871567,,,,,,,,
1.23E-02,1.14E-02,1.20E-02,,0.00565415,0.004100376,0.006095827,,4.46813E-05,5.35032E-05,3.46628E-05,,,,,,,,
1.33E-02,8.46E-03,1.37E-02,,0.0075138,0.00956952,0.006075337,,3.36816E-05,1.23037E-06,5.76824E-05,,,,,,,,
4.52E-02,2.66E-02,4.48E-02,,0.007048379,0.008271857,0.006049725,,0.001451973,0.000336133,0.001503829,,,,,,,,
8.75E-03,1.07E-02,8.41E-03,,0.006635801,0.00712233,0.006026673,,4.4695E-06,1.27678E-05,5.65824E-06,,,,,,,,
1.34E-02,1.30E-02,1.32E-02,,0.006251677,0.006055758,0.006003622,,5.15292E-05,4.82837E-05,5.16413E-05,,,,,,,,
1.72E-02,1.38E-02,1.70E-02,,0.00682075,0.007720795,0.00600106,,0.000107664,3.67155E-05,0.000120586,,,,,,,,
